0	3.4928892177173325
0.5	3.897996189177803
1.	4.869929422116969
1.5	6.090490628407007
2.	7.412907997790491
2.5	8.781165646859492
3.	10.172548912505619
3.5	11.576724909628936
4.	12.988512536926354
4.5	14.405090076480844
5.	15.82485222740947
5.5	17.246797451020143
6.	18.670317753688572
6.5	20.094967941067846
7.	21.520495375348357
7.5	22.94668029803858
8.	24.373373354715078
8.5	25.800449627445314
9.	27.227855316628837
9.5	28.655429903004663
10.	30.082422179002645
10.5	31.509414455000627
11.	32.93640673099861
11.5	34.36339900699659
12.	35.79039128299458
12.5	37.21738355899255
13.	38.64437583499054
13.5	40.071368110988516
14.	41.498360386986505
14.5	42.92535266298448
15.	44.35234493898247
15.5	45.779337214980444
16.	47.20632949097843
16.5	48.63332176697641
17.	50.0603140429744
17.5	51.48730631897237
18.	52.91429859497036
18.5	54.341290870968336
19.	55.768283146966326
19.5	57.1952754229643
20.	58.62226769896229
20.5	60.049259974960265
21.	61.476252250958254
21.5	62.90324452695623
22.	64.33023680295422
22.5	65.7572290789522
23.	67.18422135495018
23.5	68.61121363094816
24.	70.03820590694615
24.5	71.46519818294412
25.	72.89219045894211
25.5	74.31918273494009
26.	75.74617501093807
26.5	77.17316728693605
27.	78.60015956293404
27.5	80.02715183893201
28.	81.45414411493
28.5	82.88113639092798
29.	84.30812866692597
29.5	85.73512094292394
30.	87.16211321892193
30.5	88.5891054949199
31.	90.0160977709179
31.5	91.44309004691587
32.	92.87008232291385
32.5	94.29707459891183
33.	95.72406687490982
33.5	97.1510591509078
34.	98.57805142690577
34.5	100.00504370290376
35.	101.43203597890175
35.5	102.85902825489973
36.	104.2860205308977
36.5	105.71301280689569
37.	107.14000508289368
37.5	108.56699735889165
38.	109.99398963488963
38.5	111.42098191088762
39.	112.84797418688561
39.5	114.27496646288358
40.	115.70195873888156
