0	20.556849605820606
0.5	20.581469513609004
1.	20.646494163284277
1.5	20.737159523461578
2.	20.84336155745883
2.5	20.959403514024018
3.	21.082050923144553
3.5	21.209411864176616
4.	21.34022532501293
4.5	21.473681103564807
5.	21.609238816975612
5.5	21.746466856612585
6.	21.885119908960466
6.5	22.024914310916667
7.	22.16569858733262
7.5	22.30732608628119
8.	22.449728285850462
8.5	22.59278659515734
9.	22.73640473071689
9.5	22.88051241756428
10.	23.02511347008413
10.5	23.16971452260398
11.	23.31431557512383
11.5	23.458916627643678
12.	23.603517680163527
12.5	23.748118732683377
13.	23.892719785203226
13.5	24.037320837723076
14.	24.181921890242926
14.5	24.326522942762775
15.	24.471123995282625
15.5	24.615725047802474
16.	24.760326100322324
16.5	24.904927152842173
17.	25.049528205362023
17.5	25.194129257881873
18.	25.338730310401722
18.5	25.48333136292157
19.	25.62793241544142
19.5	25.77253346796127
20.	25.91713452048112
20.5	26.06173557300097
21.	26.20633662552082
21.5	26.35093767804067
22.	26.49553873056052
22.5	26.640139783080368
23.	26.784740835600218
23.5	26.929341888120067
24.	27.073942940639917
24.5	27.218543993159766
25.	27.363145045679616
25.5	27.507746098199465
26.	27.652347150719315
26.5	27.796948203239165
27.	27.941549255759014
27.5	28.086150308278864
28.	28.230751360798713
28.5	28.375352413318563
29.	28.519953465838412
29.5	28.664554518358262
30.	28.80915557087811
30.5	28.95375662339796
31.	29.09835767591781
31.5	29.24295872843766
32.	29.38755978095751
32.5	29.53216083347736
33.	29.67676188599721
33.5	29.82136293851706
34.	29.965963991036908
34.5	30.110565043556758
35.	30.255166096076607
35.5	30.399767148596457
36.	30.544368201116306
36.5	30.688969253636156
37.	30.833570306156005
37.5	30.978171358675855
38.	31.122772411195704
38.5	31.267373463715554
39.	31.411974516235404
39.5	31.556575568755253
40.	31.701176621275103
