0	2.4782852489179508
0.5	2.7706267629049597
1.	3.503516835693021
1.5	4.464442873783944
2.	5.535587591344194
2.5	6.66381100405759
3.	7.824336301159535
3.5	9.004603150483078
4.	10.197701058429748
4.5	11.399568312496188
5.	12.60766589363612
5.5	13.820354887528241
6.	15.03650294977958
6.5	16.255322489262046
7.	17.476229314321813
7.5	18.698823601430412
8.	19.922795168104425
8.5	21.147887383778812
9.	22.373914003997967
9.5	23.600743305565064
10.	24.82822545134429
10.5	26.05570759712352
11.	27.283189742902746
11.5	28.510671888681973
12.	29.7381540344612
12.5	30.965636180240427
13.	32.19311832601966
13.5	33.42060047179888
14.	34.64808261757811
14.5	35.87556476335733
15.	37.103046909136566
15.5	38.330529054915786
16.	39.55801120069502
16.5	40.78549334647424
17.	42.012975492253474
17.5	43.240457638032694
18.	44.46793978381193
18.5	45.69542192959115
19.	46.92290407537038
19.5	48.1503862211496
20.	49.37786836692884
20.5	50.60535051270806
21.	51.83283265848729
21.5	53.06031480426651
22.	54.287796950045745
22.5	55.515279095824965
23.	56.7427612416042
23.5	57.97024338738342
24.	59.197725533162654
24.5	60.425207678941874
25.	61.65268982472111
25.5	62.88017197050033
26.	64.10765411627956
26.5	65.33513626205878
27.	66.56261840783802
27.5	67.79010055361724
28.	69.01758269939647
28.5	70.24506484517569
29.	71.47254699095492
29.5	72.70002913673414
30.	73.92751128251338
30.5	75.1549934282926
31.	76.38247557407183
31.5	77.60995771985105
32.	78.83743986563029
32.5	80.06492201140951
33.	81.29240415718874
33.5	82.51988630296796
34.	83.7473684487472
34.5	84.97485059452642
35.	86.20233274030565
35.5	87.42981488608487
36.	88.65729703186409
36.5	89.88477917764332
37.	91.11226132342256
37.5	92.33974346920178
38.	93.567225614981
38.5	94.79470776076023
39.	96.02218990653947
39.5	97.24967205231869
40.	98.4771541980979
