0	2.3364665526146893
0.5	2.6120741516957096
1.	3.30277284256533
1.5	4.207996004635466
2.	5.216814484710581
2.5	6.279268980331815
3.	7.37206658864682
3.5	8.483403560108115
4.	9.606783716476517
4.5	10.738389489234171
5.	11.875842337925292
5.5	13.017583726559948
6.	14.162562942486952
6.5	15.310039824302907
7.	16.4594876525748
7.5	17.610508263615642
8.	18.762813325955328
8.5	19.916157174920304
9.	21.0703781980283
9.5	22.225343268311686
10.	23.380921732088307
10.5	24.536500195864928
11.	25.69207865964155
11.5	26.84765712341817
12.	28.00323558719479
12.5	29.15881405097141
13.	30.314392514748032
13.5	31.469970978524653
14.	32.62554944230128
14.5	33.7811279060779
15.	34.93670636985452
15.5	36.09228483363114
16.	37.24786329740776
16.5	38.40344176118438
17.	39.559020224961
17.5	40.714598688737624
18.	41.870177152514245
18.5	43.025755616290866
19.	44.18133408006749
19.5	45.33691254384411
20.	46.49249100762073
20.5	47.64806947139735
21.	48.80364793517397
21.5	49.95922639895059
22.	51.11480486272721
22.5	52.27038332650383
23.	53.425961790280454
23.5	54.581540254057074
24.	55.737118717833695
24.5	56.892697181610316
25.	58.04827564538694
25.5	59.20385410916356
26.	60.35943257294018
26.5	61.5150110367168
27.	62.67058950049342
27.5	63.82616796427004
28.	64.98174642804666
28.5	66.13732489182328
29.	67.2929033555999
29.5	68.44848181937652
30.	69.60406028315315
30.5	70.75963874692977
31.	71.91521721070639
31.5	73.07079567448301
32.	74.22637413825963
32.5	75.38195260203625
33.	76.53753106581287
33.5	77.69310952958949
34.	78.84868799336611
34.5	80.00426645714273
35.	81.15984492091935
35.5	82.31542338469598
36.	83.4710018484726
36.5	84.62658031224922
37.	85.78215877602584
37.5	86.93773723980246
38.	88.09331570357908
38.5	89.2488941673557
39.	90.40447263113232
39.5	91.56005109490894
40.	92.71562955868556
